year,month,day,order,country,session_id,page_1_main_category,page_2_model,colour,location,model_photography,price,price_2,page,higher_than_average,main_category,click_position,n_clicks_observed,is_first_click,is_last_observed_click,running_high_price_count,running_high_price_share,running_unique_pages,running_unique_models,running_unique_categories,running_unique_colours,price_delta_from_prev,category_changed_from_prev,category_frequency,colour_frequency,model_frequency
2008,6,24,4,29,15990,2,B23,7,2,1,38,2,2,0,skirts,4,5,0,0,1,0.25,2,4,1,4,0.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,6,24,5,29,15990,2,B24,11,2,1,57,1,2,1,skirts,5,5,0,1,2,0.4,2,5,1,5,19.0,0,0.2640072529465095,0.030740404956180113,0.011834391054699306
2008,6,24,1,29,15991,2,B10,2,4,1,67,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,6,24,2,29,15991,2,B14,2,5,1,62,1,1,1,skirts,2,5,0,0,2,1.0,1,2,1,1,-5.0,0,0.2640072529465095,0.17448171653067393,0.008473859171955273
2008,6,24,3,29,15991,2,B4,10,2,1,52,1,1,1,skirts,3,5,0,0,3,1.0,1,3,1,2,-10.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,24,4,29,15991,2,B26,13,3,1,57,1,2,1,skirts,4,5,0,0,4,1.0,2,4,1,3,5.0,0,0.2640072529465095,0.033593230583257784,0.007506799637352675
2008,6,24,5,29,15991,2,B19,13,1,1,38,2,2,0,skirts,5,5,0,1,4,0.8,2,5,1,3,-19.0,0,0.2640072529465095,0.033593230583257784,0.0061891810214566335
2008,6,24,1,29,15992,4,P15,4,5,2,38,1,1,1,sale,1,4,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.0923541855545482,0.008606829857963131
2008,6,24,2,29,15992,4,P18,2,6,1,28,2,1,0,sale,2,4,0,0,1,0.5,1,2,1,2,-10.0,0,0.175255364158356,0.17448171653067393,0.001885766092475068
2008,6,24,3,29,15992,4,P39,14,1,1,43,1,3,1,sale,3,4,0,0,2,0.6666666666666666,2,3,1,3,15.0,0,0.175255364158356,0.08348141432456936,0.0030341492898156544
2008,6,24,4,29,15992,4,P51,9,5,1,28,2,3,0,sale,4,4,0,1,2,0.5,2,4,1,4,-15.0,0,0.175255364158356,0.07014808099123603,0.0015110305228165609
2008,6,24,1,29,15993,2,B11,2,4,1,43,2,1,0,skirts,1,4,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,6,24,2,29,15993,2,B13,12,5,2,62,1,1,1,skirts,2,4,0,0,1,0.5,1,2,1,2,19.0,0,0.2640072529465095,0.06035660320338471,0.01627077666968873
2008,6,24,3,29,15993,1,A16,1,6,1,33,2,1,0,trousers,3,4,0,0,1,0.3333333333333333,1,3,2,3,-29.0,1,0.3564944091870656,0.0504925959504382,0.010927772741009369
2008,6,24,4,29,15993,1,A3,3,1,1,72,1,1,1,trousers,4,4,0,1,2,0.5,1,4,2,4,39.0,0,0.3564944091870656,0.21770927772741008,0.01564218797219704
2008,6,24,1,29,15994,1,A7,3,3,1,43,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.011193714113025083
2008,6,24,2,29,15994,1,A8,3,3,1,62,1,1,1,trousers,2,5,0,0,1,0.5,1,2,1,1,19.0,0,0.3564944091870656,0.21770927772741008,0.010262919310970082
2008,6,24,3,29,15994,1,A12,2,4,1,38,2,1,0,trousers,3,5,0,0,1,0.3333333333333333,1,3,1,2,-24.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,6,24,4,29,15994,1,A3,3,1,1,72,1,1,1,trousers,4,5,0,0,2,0.5,1,4,1,2,34.0,0,0.3564944091870656,0.21770927772741008,0.01564218797219704
2008,6,24,5,29,15994,2,B2,3,1,2,57,1,1,1,skirts,5,5,0,1,3,0.6,1,5,2,2,-15.0,1,0.2640072529465095,0.21770927772741008,0.008570565125415533
2008,6,24,1,29,15995,2,B16,12,6,1,52,1,1,1,skirts,1,4,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.010045330915684497
2008,6,24,2,29,15995,2,B23,7,2,1,38,2,2,0,skirts,2,4,0,0,1,0.5,2,2,1,2,-14.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,6,24,3,29,15995,2,B31,9,5,1,57,1,2,1,skirts,3,4,0,0,2,0.6666666666666666,2,3,1,3,19.0,0,0.2640072529465095,0.07014808099123603,0.008485947416137805
2008,6,24,4,29,15995,2,B30,9,4,1,57,1,2,1,skirts,4,4,0,1,3,0.75,2,4,1,3,0.0,0,0.2640072529465095,0.07014808099123603,0.005306739196131762
2008,6,24,1,29,15996,2,B1,4,1,1,57,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,6,24,2,29,15996,2,B10,2,4,1,67,1,1,1,skirts,2,5,0,0,2,1.0,1,2,1,2,10.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,6,24,3,29,15996,2,B3,12,1,1,52,1,1,1,skirts,3,5,0,0,3,1.0,1,3,1,3,-15.0,0,0.2640072529465095,0.06035660320338471,0.009634330613478393
2008,6,24,4,29,15996,2,B6,2,2,1,52,1,1,1,skirts,4,5,0,0,4,1.0,1,4,1,3,0.0,0,0.2640072529465095,0.17448171653067393,0.00490782713810819
2008,6,24,5,29,15996,2,B15,9,5,1,38,2,1,0,skirts,5,5,0,1,4,0.8,1,5,1,4,-14.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,6,24,1,29,15997,1,A12,2,4,1,38,2,1,0,trousers,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,6,24,1,29,15998,3,C17,14,6,1,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.08348141432456936,0.00971894832275612
2008,6,24,2,29,15998,3,C40,14,2,2,28,2,3,0,blouses,2,5,0,0,1,0.5,2,2,1,1,-20.0,0,0.2042429737080689,0.08348141432456936,0.004823209428830463
2008,6,24,3,29,15998,3,C49,4,5,2,26,2,3,0,blouses,3,5,0,0,1,0.3333333333333333,2,3,1,2,-2.0,0,0.2042429737080689,0.0923541855545482,0.003650649743124811
2008,6,24,4,29,15998,3,C56,6,1,2,57,1,4,1,blouses,4,5,0,0,2,0.5,3,4,1,3,31.0,0,0.2042429737080689,0.09132668479903294,0.005016621335750982
2008,6,24,5,29,15998,2,B1,4,1,1,57,1,1,1,skirts,5,5,0,1,3,0.6,3,5,2,3,0.0,1,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,6,24,1,29,15999,3,C3,6,1,2,23,2,1,0,blouses,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.09132668479903294,0.004194620731338773
2008,6,24,2,29,15999,3,C26,14,3,1,28,2,2,0,blouses,2,5,0,0,0,0.0,2,2,1,2,5.0,0,0.2042429737080689,0.08348141432456936,0.0022725899063161074
2008,6,24,3,29,15999,3,C29,6,4,2,52,1,2,1,blouses,3,5,0,0,1,0.3333333333333333,2,3,1,2,24.0,0,0.2042429737080689,0.09132668479903294,0.003819885161680266
2008,6,24,4,29,15999,3,C31,12,5,1,33,2,2,0,blouses,4,5,0,0,1,0.25,2,4,1,3,-19.0,0,0.2042429737080689,0.06035660320338471,0.0014989422786340285
2008,6,24,5,29,15999,3,C40,14,2,2,28,2,3,0,blouses,5,5,0,1,1,0.2,3,5,1,3,-5.0,0,0.2042429737080689,0.08348141432456936,0.004823209428830463
2008,6,24,1,29,16000,4,P16,7,6,1,33,2,1,0,sale,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.175255364158356,0.03696585071018434,0.010299184043517678
2008,6,24,2,29,16000,3,C15,6,5,1,33,2,1,0,blouses,2,5,0,0,0,0.0,1,2,2,2,0.0,1,0.2042429737080689,0.09132668479903294,0.003155031731640979
2008,6,24,3,29,16000,3,C5,11,2,1,48,1,1,1,blouses,3,5,0,0,1,0.3333333333333333,1,3,2,3,15.0,0,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,24,4,29,16000,2,B12,2,4,1,38,2,1,0,skirts,4,5,0,0,1,0.25,1,4,3,4,-10.0,1,0.2640072529465095,0.17448171653067393,0.010323360531882745
2008,6,24,5,29,16000,2,B11,2,4,1,43,2,1,0,skirts,5,5,0,1,1,0.2,1,5,3,4,5.0,0,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,6,24,1,29,16001,2,B15,9,5,1,38,2,1,0,skirts,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,6,24,1,29,16002,3,C7,13,3,1,48,1,1,1,blouses,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.033593230583257784,0.007796917497733454
2008,6,24,2,29,16002,3,C18,9,6,1,48,1,1,1,blouses,2,2,0,1,2,1.0,1,2,1,2,0.0,0,0.2042429737080689,0.07014808099123603,0.00413417951042611
2008,6,24,1,29,16003,2,B3,12,1,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.009634330613478393
2008,6,24,2,29,16003,2,B15,9,5,1,38,2,1,0,skirts,2,5,0,0,1,0.5,1,2,1,2,-14.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,6,24,3,29,16003,2,B23,7,2,1,38,2,2,0,skirts,3,5,0,0,1,0.3333333333333333,2,3,1,3,0.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,6,24,4,29,16003,2,B24,11,2,1,57,1,2,1,skirts,4,5,0,0,2,0.5,2,4,1,4,19.0,0,0.2640072529465095,0.030740404956180113,0.011834391054699306
2008,6,24,5,29,16003,2,B26,13,3,1,57,1,2,1,skirts,5,5,0,1,3,0.6,2,5,1,5,0.0,0,0.2640072529465095,0.033593230583257784,0.007506799637352675
2008,6,24,1,29,16004,2,B31,9,5,1,57,1,2,1,skirts,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.07014808099123603,0.008485947416137805
2008,6,24,1,29,16005,1,A6,3,2,1,43,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,6,24,2,29,16005,1,A14,3,5,1,60,1,1,1,trousers,2,5,0,0,1,0.5,1,2,1,1,17.0,0,0.3564944091870656,0.21770927772741008,0.006515563614385011
2008,6,24,3,29,16005,1,A16,1,6,1,33,2,1,0,trousers,3,5,0,0,1,0.3333333333333333,1,3,1,2,-27.0,0,0.3564944091870656,0.0504925959504382,0.010927772741009369
2008,6,24,4,29,16005,1,A12,2,4,1,38,2,1,0,trousers,4,5,0,0,1,0.25,1,4,1,3,5.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,6,24,5,29,16005,2,B11,2,4,1,43,2,1,0,skirts,5,5,0,1,1,0.2,1,5,2,3,5.0,1,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,6,24,1,29,16006,2,B16,12,6,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.010045330915684497
2008,6,24,2,29,16006,2,B24,11,2,1,57,1,2,1,skirts,2,5,0,0,2,1.0,2,2,1,2,5.0,0,0.2640072529465095,0.030740404956180113,0.011834391054699306
2008,6,24,3,29,16006,2,B26,13,3,1,57,1,2,1,skirts,3,5,0,0,3,1.0,2,3,1,3,0.0,0,0.2640072529465095,0.033593230583257784,0.007506799637352675
2008,6,24,4,29,16006,4,P4,4,2,1,38,1,1,1,sale,4,5,0,0,4,1.0,2,4,2,4,-19.0,1,0.175255364158356,0.0923541855545482,0.006491387126019946
2008,6,24,5,29,16006,3,C7,13,3,1,48,1,1,1,blouses,5,5,0,1,5,1.0,2,5,3,4,10.0,1,0.2042429737080689,0.033593230583257784,0.007796917497733454
2008,6,24,1,29,16007,4,P39,14,1,1,43,1,3,1,sale,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.08348141432456936,0.0030341492898156544
2008,6,24,2,29,16007,4,P41,9,2,2,43,1,3,1,sale,2,3,0,0,2,1.0,1,2,1,2,0.0,0,0.175255364158356,0.07014808099123603,0.0011604714415231188
2008,6,24,3,29,16007,4,P82,6,4,2,48,1,5,1,sale,3,3,0,1,3,1.0,2,3,1,3,5.0,0,0.175255364158356,0.09132668479903294,0.0024418253248715623
2008,6,24,1,29,16008,2,B4,10,2,1,52,1,1,1,skirts,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,24,2,29,16008,3,C54,14,6,1,57,1,3,1,blouses,2,2,0,1,2,1.0,2,2,2,2,5.0,1,0.2042429737080689,0.08348141432456936,0.00242973708068903
2008,6,24,1,29,16009,3,C2,12,1,1,43,1,1,1,blouses,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.06035660320338471,0.008304623753399819
2008,6,24,2,29,16009,3,C2,12,1,1,43,1,1,1,blouses,2,3,0,0,2,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.06035660320338471,0.008304623753399819
2008,6,24,3,29,16009,3,C12,14,4,1,43,1,1,1,blouses,3,3,0,1,3,1.0,1,2,1,2,0.0,0,0.2042429737080689,0.08348141432456936,0.005330915684496827
2008,6,24,1,9,16010,1,A42,6,2,1,28,2,3,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.09132668479903294,0.0033847083711090963
2008,6,24,2,9,16010,1,A35,14,6,2,33,2,2,0,trousers,2,5,0,0,0,0.0,2,2,1,2,5.0,0,0.3564944091870656,0.08348141432456936,0.0030220610456331218
2008,6,24,3,9,16010,2,B2,3,1,2,57,1,1,1,skirts,3,5,0,0,1,0.3333333333333333,3,3,2,3,24.0,1,0.2640072529465095,0.21770927772741008,0.008570565125415533
2008,6,24,4,9,16010,2,B4,10,2,1,52,1,1,1,skirts,4,5,0,0,2,0.5,3,4,2,4,-5.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,24,5,9,16010,2,B4,10,2,1,52,1,1,1,skirts,5,5,0,1,3,0.6,3,4,2,4,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,24,1,9,16011,1,A2,3,1,1,43,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,6,24,2,9,16011,1,A3,3,1,1,72,1,1,1,trousers,2,5,0,0,1,0.5,1,2,1,1,29.0,0,0.3564944091870656,0.21770927772741008,0.01564218797219704
2008,6,24,3,9,16011,1,A6,3,2,1,43,2,1,0,trousers,3,5,0,0,1,0.3333333333333333,1,3,1,1,-29.0,0,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,6,24,4,9,16011,1,A16,1,6,1,33,2,1,0,trousers,4,5,0,0,1,0.25,1,4,1,2,-10.0,0,0.3564944091870656,0.0504925959504382,0.010927772741009369
2008,6,24,5,9,16011,1,A15,14,5,2,33,2,1,0,trousers,5,5,0,1,1,0.2,1,5,1,3,0.0,0,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,6,24,1,29,16012,2,B11,2,4,1,43,2,1,0,skirts,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,6,24,2,29,16012,2,B13,12,5,2,62,1,1,1,skirts,2,5,0,0,1,0.5,1,2,1,2,19.0,0,0.2640072529465095,0.06035660320338471,0.01627077666968873
2008,6,24,3,29,16012,2,B15,9,5,1,38,2,1,0,skirts,3,5,0,0,1,0.3333333333333333,1,3,1,3,-24.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,6,24,4,29,16012,2,B19,13,1,1,38,2,2,0,skirts,4,5,0,0,1,0.25,2,4,1,4,0.0,0,0.2640072529465095,0.033593230583257784,0.0061891810214566335
2008,6,24,5,29,16012,2,B23,7,2,1,38,2,2,0,skirts,5,5,0,1,1,0.2,2,5,1,5,0.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,6,24,1,29,16013,2,B4,10,2,1,52,1,1,1,skirts,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,24,2,29,16013,2,B10,2,4,1,67,1,1,1,skirts,2,2,0,1,2,1.0,1,2,1,2,15.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,6,24,1,29,16014,1,A6,3,2,1,43,2,1,0,trousers,1,2,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,6,24,2,29,16014,1,A2,3,1,1,43,2,1,0,trousers,2,2,0,1,0,0.0,1,2,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,6,24,1,31,16015,2,B16,12,6,1,52,1,1,1,skirts,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.010045330915684497
2008,6,24,1,29,16016,3,C17,14,6,1,48,1,1,1,blouses,1,4,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.08348141432456936,0.00971894832275612
2008,6,24,2,29,16016,2,B17,6,6,2,38,2,1,0,skirts,2,4,0,0,1,0.5,1,2,2,2,-10.0,1,0.2640072529465095,0.09132668479903294,0.010818978543366576
2008,6,24,3,29,16016,4,P8,2,3,1,28,2,1,0,sale,3,4,0,0,1,0.3333333333333333,1,3,3,3,-10.0,1,0.175255364158356,0.17448171653067393,0.002925355092172862
2008,6,24,4,29,16016,2,B4,10,2,1,52,1,1,1,skirts,4,4,0,1,2,0.5,1,4,3,4,24.0,1,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,6,24,1,29,16017,1,A4,3,2,2,38,2,1,0,trousers,1,4,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,6,24,2,29,16017,1,A25,1,3,1,38,2,2,0,trousers,2,4,0,0,0,0.0,2,2,1,2,0.0,0,0.3564944091870656,0.0504925959504382,0.0021637957086733154
2008,6,24,3,29,16017,1,A31,6,5,2,62,1,2,1,trousers,3,4,0,0,1,0.3333333333333333,2,3,1,3,24.0,0,0.3564944091870656,0.09132668479903294,0.008872771229978845
2008,6,24,4,29,16017,1,A41,4,2,1,43,2,3,0,trousers,4,4,0,1,1,0.25,3,4,1,4,-19.0,0,0.3564944091870656,0.0923541855545482,0.0037110909640374738
2008,6,24,1,29,16018,3,C13,9,5,1,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.07014808099123603,0.006165004533091568
2008,6,24,2,29,16018,3,C41,13,2,1,28,2,3,0,blouses,2,5,0,0,1,0.5,2,2,1,2,-20.0,0,0.2042429737080689,0.033593230583257784,0.0031308552432759143
2008,6,24,3,29,16018,4,P17,2,6,2,38,1,1,1,sale,3,5,0,0,2,0.6666666666666666,2,3,2,3,10.0,1,0.175255364158356,0.17448171653067393,0.005016621335750982
2008,6,24,4,29,16018,4,P12,4,4,1,33,2,1,0,sale,4,5,0,0,2,0.5,2,4,2,4,-5.0,0,0.175255364158356,0.0923541855545482,0.005693563009972802
2008,6,24,5,29,16018,1,A4,3,2,2,38,2,1,0,trousers,5,5,0,1,2,0.4,2,5,3,5,5.0,1,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,6,24,1,29,16019,2,B7,6,3,1,38,2,1,0,skirts,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.09132668479903294,0.0034451495920217587
2008,6,24,2,29,16019,2,B13,12,5,2,62,1,1,1,skirts,2,5,0,0,1,0.5,1,2,1,2,24.0,0,0.2640072529465095,0.06035660320338471,0.01627077666968873
2008,6,24,3,29,16019,2,B3,12,1,1,52,1,1,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,1,2,-10.0,0,0.2640072529465095,0.06035660320338471,0.009634330613478393
2008,6,24,4,29,16019,3,C9,6,3,1,48,1,1,1,blouses,4,5,0,0,3,0.75,1,4,2,2,-4.0,1,0.2042429737080689,0.09132668479903294,0.005234209731036567
2008,6,24,5,29,16019,3,C22,11,2,2,43,1,2,1,blouses,5,5,0,1,4,0.8,2,5,2,3,-5.0,0,0.2042429737080689,0.030740404956180113,0.0013176186158960412
2008,6,24,1,29,16020,2,B5,14,2,2,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.08348141432456936,0.004122091266243578
2008,6,24,2,29,16020,2,B7,6,3,1,38,2,1,0,skirts,2,5,0,0,1,0.5,1,2,1,2,-14.0,0,0.2640072529465095,0.09132668479903294,0.0034451495920217587
2008,6,24,3,29,16020,2,B10,2,4,1,67,1,1,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,1,3,29.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,6,24,4,29,16020,2,B19,13,1,1,38,2,2,0,skirts,4,5,0,0,2,0.5,2,4,1,4,-29.0,0,0.2640072529465095,0.033593230583257784,0.0061891810214566335
2008,6,24,5,29,16020,2,B33,6,5,2,33,2,2,0,skirts,5,5,0,1,2,0.4,2,5,1,4,-5.0,0,0.2640072529465095,0.09132668479903294,0.0017527954064672107
2008,6,24,1,29,16021,2,B3,12,1,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.06035660320338471,0.009634330613478393
2008,6,24,2,29,16021,3,C11,7,4,1,33,2,1,0,blouses,2,5,0,0,1,0.5,1,2,2,2,-19.0,1,0.2042429737080689,0.03696585071018434,0.005125415533393775
2008,6,24,3,29,16021,4,P1,3,1,1,38,1,1,1,sale,3,5,0,0,2,0.6666666666666666,1,3,3,3,5.0,1,0.175255364158356,0.21770927772741008,0.018386219401631914
2008,6,24,4,29,16021,4,P16,7,6,1,33,2,1,0,sale,4,5,0,0,2,0.5,1,4,3,3,-5.0,0,0.175255364158356,0.03696585071018434,0.010299184043517678
2008,6,24,5,29,16021,4,P33,9,5,1,43,1,2,1,sale,5,5,0,1,3,0.6,2,5,3,4,10.0,0,0.175255364158356,0.07014808099123603,0.003650649743124811
2008,6,24,1,29,16022,3,C18,9,6,1,48,1,1,1,blouses,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.07014808099123603,0.00413417951042611
2008,6,24,2,29,16022,3,C18,9,6,1,48,1,1,1,blouses,2,2,0,1,2,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.07014808099123603,0.00413417951042611
2008,6,24,1,29,16023,3,C4,4,2,1,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.0923541855545482,0.005959504381988516
2008,6,24,2,29,16023,3,C17,14,6,1,48,1,1,1,blouses,2,5,0,0,2,1.0,1,2,1,2,0.0,0,0.2042429737080689,0.08348141432456936,0.00971894832275612
2008,6,24,3,29,16023,3,C7,13,3,1,48,1,1,1,blouses,3,5,0,0,3,1.0,1,3,1,3,0.0,0,0.2042429737080689,0.033593230583257784,0.007796917497733454
2008,6,24,4,29,16023,3,C2,12,1,1,43,1,1,1,blouses,4,5,0,0,4,1.0,1,4,1,4,-5.0,0,0.2042429737080689,0.06035660320338471,0.008304623753399819
2008,6,24,5,29,16023,3,C5,11,2,1,48,1,1,1,blouses,5,5,0,1,5,1.0,1,5,1,5,5.0,0,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,6,24,1,29,16024,3,C57,5,1,2,33,2,4,0,blouses,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.0060441220912662436,0.0029616198247204594
2008,6,24,2,29,16024,2,B11,2,4,1,43,2,1,0,skirts,2,5,0,0,0,0.0,2,2,2,2,10.0,1,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,6,24,3,29,16024,1,A12,2,4,1,38,2,1,0,trousers,3,5,0,0,0,0.0,2,3,3,2,-5.0,1,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,6,24,4,29,16024,1,A39,4,1,1,38,2,3,0,trousers,4,5,0,0,0,0.0,3,4,3,3,0.0,0,0.3564944091870656,0.0923541855545482,0.0023692958597763673
2008,6,24,5,29,16024,4,P1,3,1,1,38,1,1,1,sale,5,5,0,1,1,0.2,3,5,4,4,0.0,1,0.175255364158356,0.21770927772741008,0.018386219401631914
2008,6,24,1,29,16025,2,B8,4,3,2,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.0923541855545482,0.0036022967663946813
2008,6,24,2,29,16025,2,B11,2,4,1,43,2,1,0,skirts,2,5,0,0,1,0.5,1,2,1,2,-9.0,0,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,6,24,3,29,16025,2,B24,11,2,1,57,1,2,1,skirts,3,5,0,0,2,0.6666666666666666,2,3,1,3,14.0,0,0.2640072529465095,0.030740404956180113,0.011834391054699306
2008,6,24,4,29,16025,2,B32,6,5,1,38,2,2,0,skirts,4,5,0,0,2,0.5,2,4,1,4,-19.0,0,0.2640072529465095,0.09132668479903294,0.007651858567543065
2008,6,24,5,29,16025,1,A7,3,3,1,43,2,1,0,trousers,5,5,0,1,2,0.4,2,5,2,5,5.0,1,0.3564944091870656,0.21770927772741008,0.011193714113025083
2008,6,24,1,29,16026,4,P4,4,2,1,38,1,1,1,sale,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.0923541855545482,0.006491387126019946
2008,6,24,2,29,16026,4,P1,3,1,1,38,1,1,1,sale,2,5,0,0,2,1.0,1,2,1,2,0.0,0,0.175255364158356,0.21770927772741008,0.018386219401631914
2008,6,24,3,29,16026,4,P11,4,4,2,38,1,1,1,sale,3,5,0,0,3,1.0,1,3,1,2,0.0,0,0.175255364158356,0.0923541855545482,0.003300090661831369
2008,6,24,4,29,16026,4,P6,2,2,1,43,1,1,1,sale,4,5,0,0,4,1.0,1,4,1,3,5.0,0,0.175255364158356,0.17448171653067393,0.010311272287700212
2008,6,24,5,29,16026,4,P6,2,2,1,43,1,1,1,sale,5,5,0,1,5,1.0,1,4,1,3,0.0,0,0.175255364158356,0.17448171653067393,0.010311272287700212
2008,6,24,1,29,16027,4,P3,2,1,1,48,1,1,1,sale,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.17448171653067393,0.006273798730734361
2008,6,24,1,29,16028,2,B15,9,5,1,38,2,1,0,skirts,1,2,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,6,24,2,29,16028,2,B16,12,6,1,52,1,1,1,skirts,2,2,0,1,1,0.5,1,2,1,2,14.0,0,0.2640072529465095,0.06035660320338471,0.010045330915684497
2008,6,24,1,29,16029,3,C51,6,5,1,20,2,3,0,blouses,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.09132668479903294,0.0024418253248715623
2008,6,24,2,29,16029,3,C40,14,2,2,28,2,3,0,blouses,2,5,0,0,0,0.0,1,2,1,2,8.0,0,0.2042429737080689,0.08348141432456936,0.004823209428830463
2008,6,24,3,29,16029,3,C37,2,1,1,43,1,3,1,blouses,3,5,0,0,1,0.3333333333333333,1,3,1,3,15.0,0,0.2042429737080689,0.17448171653067393,0.000894530069507404
