month,day,order,country,session ID,page 2 (clothing model),colour,location,model photography,price,page,main_category,higher_than_average
5,16,2,Poland,9573,A2,blue,1,en face,43,1,trousers,0
5,16,3,Poland,9573,A3,blue,1,en face,72,1,trousers,1
5,16,4,Poland,9573,A5,blue,2,en face,43,1,trousers,0
5,16,5,Poland,9573,A6,blue,2,en face,43,1,trousers,0
5,16,6,Poland,9573,A7,blue,3,en face,43,1,trousers,0
5,16,7,Poland,9573,A8,blue,3,en face,62,1,trousers,1
5,16,8,Poland,9573,A9,blue,3,en face,82,1,trousers,1
5,16,9,Poland,9573,A9,blue,3,en face,82,1,trousers,1
5,16,10,Poland,9573,A9,blue,3,en face,82,1,trousers,1
5,16,11,Poland,9573,P7,brown,3,profile,28,1,sale,0
5,16,12,Poland,9573,P34,of many colors,6,profile,48,2,sale,1
5,16,13,Poland,9573,A33,beige,5,en face,38,2,trousers,0
5,16,14,Poland,9573,A21,beige,1,en face,62,2,trousers,1
5,16,15,Poland,9573,A38,gray,1,en face,62,3,trousers,1
5,16,16,Poland,9573,A38,gray,1,en face,62,3,trousers,1
5,16,17,Poland,9573,A1,navy blue,1,en face,28,1,trousers,0
5,16,18,Poland,9573,A2,blue,1,en face,43,1,trousers,0
5,16,19,Poland,9573,A3,blue,1,en face,72,1,trousers,1
5,16,20,Poland,9573,A4,blue,2,profile,38,1,trousers,0
5,16,21,Poland,9573,A5,blue,2,en face,43,1,trousers,0
5,16,22,Poland,9573,A6,blue,2,en face,43,1,trousers,0
5,16,23,Poland,9573,A7,blue,3,en face,43,1,trousers,0
5,16,24,Poland,9573,A8,blue,3,en face,62,1,trousers,1
5,16,25,Poland,9573,A9,blue,3,en face,82,1,trousers,1
5,16,26,Poland,9573,A10,blue,4,en face,38,1,trousers,0
5,16,27,Poland,9573,A10,blue,4,en face,38,1,trousers,0
5,16,28,Poland,9573,A11,blue,4,en face,62,1,trousers,1
5,16,29,Poland,9573,A12,black,4,en face,38,1,trousers,0
5,16,1,Poland,9574,P15,brown,5,profile,38,1,sale,1
5,16,2,Poland,9574,P1,blue,1,en face,38,1,sale,1
5,16,3,Poland,9574,P82,gray,4,profile,48,5,sale,1
5,16,1,Poland,9575,A1,navy blue,1,en face,28,1,trousers,0
5,16,2,Poland,9575,A15,white,5,profile,33,1,trousers,0
5,16,3,Poland,9575,A18,brown,6,en face,38,1,trousers,0
5,16,4,Poland,9575,A4,blue,2,profile,38,1,trousers,0
5,16,1,Poland,9576,P16,green,6,en face,33,1,sale,0
5,16,2,Poland,9576,A5,blue,2,en face,43,1,trousers,0
5,16,3,Poland,9576,A11,blue,4,en face,62,1,trousers,1
5,16,4,Poland,9576,A14,blue,5,en face,60,1,trousers,1
5,16,5,Poland,9576,A31,gray,5,profile,62,2,trousers,1
5,16,6,Poland,9576,A20,black,1,profile,38,2,trousers,0
5,16,7,Poland,9576,A23,gray,2,profile,33,2,trousers,0
5,16,8,Poland,9576,A28,beige,4,profile,43,2,trousers,0
5,16,9,Poland,9576,B12,black,4,en face,38,1,skirts,0
5,16,1,Poland,9577,A41,brown,2,en face,43,3,trousers,0
5,16,1,Poland,9578,P48,of many colors,4,profile,33,3,sale,0
5,16,2,Poland,9578,P49,white,5,en face,33,3,sale,0
5,16,1,Poland,9579,B24,pink,2,en face,57,2,skirts,1
5,16,2,Poland,9579,B29,black,4,en face,62,2,skirts,1
5,16,1,Poland,9580,A42,gray,2,en face,28,3,trousers,0
5,16,2,Poland,9580,B16,red,6,en face,52,1,skirts,1
5,16,1,Slovakia,9581,C12,white,4,en face,43,1,blouses,1
5,16,2,Slovakia,9581,C22,pink,2,profile,43,2,blouses,1
5,16,3,Slovakia,9581,C23,blue,2,en face,43,2,blouses,1
5,16,4,Slovakia,9581,A6,blue,2,en face,43,1,trousers,0
5,16,5,Slovakia,9581,A3,blue,1,en face,72,1,trousers,1
5,16,6,Slovakia,9581,A4,blue,2,profile,38,1,trousers,0
5,16,7,Slovakia,9581,A41,brown,2,en face,43,3,trousers,0
5,16,1,Poland,9582,C25,black,3,en face,33,2,blouses,0
5,16,2,Poland,9582,C59,burgundy,2,profile,52,4,blouses,1
5,16,1,Poland,9583,A11,blue,4,en face,62,1,trousers,1
5,16,2,Poland,9583,A15,white,5,profile,33,1,trousers,0
5,16,3,Poland,9583,A7,blue,3,en face,43,1,trousers,0
5,16,4,Poland,9583,A8,blue,3,en face,62,1,trousers,1
5,16,1,Poland,9584,P82,gray,4,profile,48,5,sale,1
5,16,1,Poland,9585,P1,blue,1,en face,38,1,sale,1
5,16,2,Poland,9585,P2,blue,1,en face,28,1,sale,0
5,16,3,Poland,9585,P2,blue,1,en face,28,1,sale,0
5,16,4,Poland,9585,P3,black,1,en face,48,1,sale,1
5,16,5,Poland,9585,P4,brown,2,en face,38,1,sale,1
5,16,6,Poland,9585,P5,blue,2,en face,23,1,sale,0
5,16,7,Poland,9585,P6,black,2,en face,43,1,sale,1
5,16,8,Poland,9585,P7,brown,3,profile,28,1,sale,0
5,16,9,Poland,9585,P8,black,3,en face,28,1,sale,0
5,16,10,Poland,9585,P9,brown,3,profile,23,1,sale,0
5,16,11,Poland,9585,P10,brown,4,profile,65,1,sale,1
5,16,12,Poland,9585,P11,brown,4,profile,38,1,sale,1
5,16,13,Poland,9585,P12,brown,4,en face,33,1,sale,0
5,16,14,Poland,9585,P13,brown,5,en face,38,1,sale,1
5,16,15,Poland,9585,P14,black,5,profile,38,1,sale,1
5,16,16,Poland,9585,P15,brown,5,profile,38,1,sale,1
5,16,17,Poland,9585,P16,green,6,en face,33,1,sale,0
5,16,18,Poland,9585,P17,black,6,profile,38,1,sale,1
5,16,19,Poland,9585,P18,black,6,en face,28,1,sale,0
5,16,20,Poland,9585,P19,black,1,en face,48,2,sale,1
5,16,21,Poland,9585,P20,green,1,en face,23,2,sale,0
5,16,22,Poland,9585,P23,gray,2,profile,28,2,sale,0
5,16,23,Poland,9585,P24,gray,2,en face,43,2,sale,1
5,16,24,Poland,9585,P25,black,3,profile,43,2,sale,1
5,16,25,Poland,9585,P26,brown,3,en face,43,2,sale,1
5,16,26,Poland,9585,P27,gray,3,profile,33,2,sale,0
5,16,27,Poland,9585,P29,burgundy,4,profile,33,2,sale,0
5,16,28,Poland,9585,P30,brown,4,en face,33,2,sale,0
5,16,29,Poland,9585,P31,black,5,profile,33,2,sale,0
5,16,30,Poland,9585,P32,blue,5,profile,43,2,sale,1
5,16,31,Poland,9585,P33,of many colors,5,en face,43,2,sale,1
5,16,32,Poland,9585,P34,of many colors,6,profile,48,2,sale,1
5,16,33,Poland,9585,P35,brown,6,en face,28,2,sale,0
5,16,34,Poland,9585,P36,black,6,en face,43,2,sale,1
5,16,35,Poland,9585,P37,black,1,en face,43,3,sale,1
5,16,36,Poland,9585,P38,of many colors,1,en face,33,3,sale,0
5,16,37,Poland,9585,P39,white,1,en face,43,3,sale,1
5,16,38,Poland,9585,P40,brown,2,en face,43,3,sale,1
5,16,39,Poland,9585,P41,of many colors,2,profile,43,3,sale,1
5,16,40,Poland,9585,P42,gray,2,profile,28,3,sale,0
5,16,41,Poland,9585,P43,green,3,profile,38,3,sale,1
5,16,42,Poland,9585,P44,pink,3,profile,28,3,sale,0
5,16,43,Poland,9585,P45,of many colors,3,en face,33,3,sale,0
5,16,44,Poland,9585,P46,white,4,en face,28,3,sale,0
5,16,45,Poland,9585,P48,of many colors,4,profile,33,3,sale,0
5,16,46,Poland,9585,P49,white,5,en face,33,3,sale,0
5,16,47,Poland,9585,P50,gray,5,profile,33,3,sale,0
5,16,48,Poland,9585,P70,gray,6,profile,38,4,sale,1
5,16,49,Poland,9585,P82,gray,4,profile,48,5,sale,1
5,16,50,Poland,9585,P1,blue,1,en face,38,1,sale,1
5,16,51,Poland,9585,P2,blue,1,en face,28,1,sale,0
5,16,52,Poland,9585,P6,black,2,en face,43,1,sale,1
5,16,53,Poland,9585,P16,green,6,en face,33,1,sale,0
5,16,54,Poland,9585,P18,black,6,en face,28,1,sale,0
5,16,55,Poland,9585,P26,brown,3,en face,43,2,sale,1
5,16,56,Poland,9585,P14,black,5,profile,38,1,sale,1
5,16,57,Poland,9585,P13,brown,5,en face,38,1,sale,1
5,16,58,Poland,9585,P10,brown,4,profile,65,1,sale,1
5,16,59,Poland,9585,P16,green,6,en face,33,1,sale,0
5,16,60,Poland,9585,P18,black,6,en face,28,1,sale,0
5,16,61,Poland,9585,P5,blue,2,en face,23,1,sale,0
5,16,62,Poland,9585,P6,black,2,en face,43,1,sale,1
5,16,63,Poland,9585,P26,brown,3,en face,43,2,sale,1
5,16,64,Poland,9585,P34,of many colors,6,profile,48,2,sale,1
5,16,65,Poland,9585,P24,gray,2,en face,43,2,sale,1
5,16,66,Poland,9585,P15,brown,5,profile,38,1,sale,1
5,16,67,Poland,9585,P12,brown,4,en face,33,1,sale,0
5,16,68,Poland,9585,P6,black,2,en face,43,1,sale,1
5,16,69,Poland,9585,P26,brown,3,en face,43,2,sale,1
5,16,70,Poland,9585,P29,burgundy,4,profile,33,2,sale,0
5,16,71,Poland,9585,P30,brown,4,en face,33,2,sale,0
5,16,72,Poland,9585,P13,brown,5,en face,38,1,sale,1
5,16,73,Poland,9585,P30,brown,4,en face,33,2,sale,0
5,16,74,Poland,9585,P26,brown,3,en face,43,2,sale,1
5,16,1,Lithuania,9586,A31,gray,5,profile,62,2,trousers,1
5,16,2,Lithuania,9586,B1,brown,1,en face,57,1,skirts,1
5,16,3,Lithuania,9586,A31,gray,5,profile,62,2,trousers,1
5,16,4,Lithuania,9586,A31,gray,5,profile,62,2,trousers,1
5,16,5,Lithuania,9586,A31,gray,5,profile,62,2,trousers,1
5,16,6,Lithuania,9586,A31,gray,5,profile,62,2,trousers,1
5,16,7,Lithuania,9586,A31,gray,5,profile,62,2,trousers,1
5,16,8,Lithuania,9586,A31,gray,5,profile,62,2,trousers,1
5,16,9,Lithuania,9586,C17,white,6,en face,48,1,blouses,1
5,16,10,Lithuania,9586,P1,blue,1,en face,38,1,sale,1
5,16,11,Lithuania,9586,P36,black,6,en face,43,2,sale,1
5,16,12,Lithuania,9586,P48,of many colors,4,profile,33,3,sale,0
5,16,13,Lithuania,9586,P1,blue,1,en face,38,1,sale,1
5,16,14,Lithuania,9586,C1,brown,1,profile,28,1,blouses,0
5,16,15,Lithuania,9586,C13,of many colors,5,en face,48,1,blouses,1
5,16,16,Lithuania,9586,C14,of many colors,5,en face,23,1,blouses,0
5,16,17,Lithuania,9586,P21,brown,1,en face,33,2,sale,0
5,16,1,Poland,9587,C2,red,1,en face,43,1,blouses,1
5,16,2,Poland,9587,C5,pink,2,en face,48,1,blouses,1
5,16,3,Poland,9587,C18,of many colors,6,en face,48,1,blouses,1
5,16,4,Poland,9587,C12,white,4,en face,43,1,blouses,1
5,16,5,Poland,9587,P15,brown,5,profile,38,1,sale,1
5,16,6,Poland,9587,P1,blue,1,en face,38,1,sale,1
5,16,7,Poland,9587,P2,blue,1,en face,28,1,sale,0
5,16,8,Poland,9587,P5,blue,2,en face,23,1,sale,0
5,16,9,Poland,9587,P7,brown,3,profile,28,1,sale,0
5,16,10,Poland,9587,P23,gray,2,profile,28,2,sale,0
5,16,11,Poland,9587,P46,white,4,en face,28,3,sale,0
5,16,12,Poland,9587,P44,pink,3,profile,28,3,sale,0
5,16,13,Poland,9587,P49,white,5,en face,33,3,sale,0
5,16,14,Poland,9587,B16,red,6,en face,52,1,skirts,1
5,16,15,Poland,9587,B15,of many colors,5,en face,38,1,skirts,0
5,16,16,Poland,9587,C5,pink,2,en face,48,1,blouses,1
5,16,1,Poland,9588,A20,black,1,profile,38,2,trousers,0
5,16,2,Poland,9588,A21,beige,1,en face,62,2,trousers,1
5,16,3,Poland,9588,A26,black,3,en face,38,2,trousers,0
5,16,4,Poland,9588,A32,black,5,en face,38,2,trousers,0
5,16,5,Poland,9588,A34,black,6,en face,38,2,trousers,0
5,16,6,Poland,9588,A37,black,1,en face,62,3,trousers,1
5,16,7,Poland,9588,A22,brown,2,en face,62,2,trousers,1
5,16,8,Poland,9588,A32,black,5,en face,38,2,trousers,0
5,16,9,Poland,9588,A21,beige,1,en face,62,2,trousers,1
5,16,10,Poland,9588,A34,black,6,en face,38,2,trousers,0
5,16,11,Poland,9588,A32,black,5,en face,38,2,trousers,0
5,16,12,Poland,9588,A32,black,5,en face,38,2,trousers,0
5,16,1,Poland,9589,A22,brown,2,en face,62,2,trousers,1
5,16,1,Poland,9590,A13,beige,5,en face,28,1,trousers,0
5,16,2,Poland,9590,A15,white,5,profile,33,1,trousers,0
5,16,3,Poland,9590,A16,beige,6,en face,33,1,trousers,0
5,16,4,Poland,9590,A17,black,6,en face,62,1,trousers,1
5,16,5,Poland,9590,A6,blue,2,en face,43,1,trousers,0
5,16,6,Poland,9590,A11,blue,4,en face,62,1,trousers,1
5,16,7,Poland,9590,A12,black,4,en face,38,1,trousers,0
5,16,8,Poland,9590,A15,white,5,profile,33,1,trousers,0
5,16,9,Poland,9590,A18,brown,6,en face,38,1,trousers,0
5,16,10,Poland,9590,A8,blue,3,en face,62,1,trousers,1
5,16,11,Poland,9590,B4,olive,2,en face,52,1,skirts,1
5,16,12,Poland,9590,B6,black,2,en face,52,1,skirts,1
5,16,13,Poland,9590,B5,white,2,profile,52,1,skirts,1
5,16,14,Poland,9590,B12,black,4,en face,38,1,skirts,0
5,16,15,Poland,9590,B16,red,6,en face,52,1,skirts,1
5,16,16,Poland,9590,C17,white,6,en face,48,1,blouses,1
5,16,17,Poland,9590,C1,brown,1,profile,28,1,blouses,0
5,16,18,Poland,9590,C13,of many colors,5,en face,48,1,blouses,1
5,16,19,Poland,9590,C18,of many colors,6,en face,48,1,blouses,1
5,16,20,Poland,9590,C7,violet,3,en face,48,1,blouses,1
5,16,21,Poland,9590,P4,brown,2,en face,38,1,sale,1
5,16,22,Poland,9590,P17,black,6,profile,38,1,sale,1
5,16,23,Poland,9590,P14,black,5,profile,38,1,sale,1
5,16,24,Poland,9590,P11,brown,4,profile,38,1,sale,1
5,16,25,Poland,9590,P6,black,2,en face,43,1,sale,1
5,16,1,Poland,9591,B13,red,5,profile,62,1,skirts,1
5,16,2,Poland,9591,B15,of many colors,5,en face,38,1,skirts,0
5,16,3,Poland,9591,C2,red,1,en face,43,1,blouses,1
5,16,4,Poland,9591,C17,white,6,en face,48,1,blouses,1
5,16,5,Poland,9591,C33,white,5,en face,48,2,blouses,1
5,16,6,Poland,9591,C36,white,6,en face,43,2,blouses,1
5,16,7,Poland,9591,C44,white,3,en face,55,3,blouses,1
5,16,8,Poland,9591,B21,red,1,en face,67,2,skirts,1
5,16,9,Poland,9591,B23,green,2,en face,38,2,skirts,0
5,16,10,Poland,9591,A15,white,5,profile,33,1,trousers,0
5,16,11,Poland,9591,A25,beige,3,en face,38,2,trousers,0
5,16,12,Poland,9591,A30,gray,4,en face,38,2,trousers,0
5,16,1,Czech Republic,9592,A17,black,6,en face,62,1,trousers,1
5,16,1,Czech Republic,9593,C3,gray,1,profile,23,1,blouses,0
5,16,2,Czech Republic,9593,A4,blue,2,profile,38,1,trousers,0
5,16,1,Poland,9594,P12,brown,4,en face,33,1,sale,0
5,16,2,Poland,9594,P1,blue,1,en face,38,1,sale,1
5,16,3,Poland,9594,P2,blue,1,en face,28,1,sale,0
5,16,4,Poland,9594,P6,black,2,en face,43,1,sale,1
5,16,5,Poland,9594,P17,black,6,profile,38,1,sale,1
5,16,6,Poland,9594,C12,white,4,en face,43,1,blouses,1
5,16,7,Poland,9594,C13,of many colors,5,en face,48,1,blouses,1
5,16,8,Poland,9594,C9,gray,3,en face,48,1,blouses,1
5,16,9,Poland,9594,C17,white,6,en face,48,1,blouses,1
5,16,1,Czech Republic,9595,B3,red,1,en face,52,1,skirts,1
5,16,1,Czech Republic,9596,B7,gray,3,en face,38,1,skirts,0
5,16,2,Czech Republic,9596,B8,brown,3,profile,52,1,skirts,1
5,16,3,Czech Republic,9596,B4,olive,2,en face,52,1,skirts,1
5,16,1,Czech Republic,9597,A1,navy blue,1,en face,28,1,trousers,0
5,16,2,Czech Republic,9597,A13,beige,5,en face,28,1,trousers,0
5,16,3,Czech Republic,9597,A16,beige,6,en face,33,1,trousers,0
5,16,4,Czech Republic,9597,A21,beige,1,en face,62,2,trousers,1
5,16,5,Czech Republic,9597,A33,beige,5,en face,38,2,trousers,0
5,16,6,Czech Republic,9597,A22,brown,2,en face,62,2,trousers,1
5,16,7,Czech Republic,9597,A11,blue,4,en face,62,1,trousers,1
5,16,8,Czech Republic,9597,A16,beige,6,en face,33,1,trousers,0
5,16,9,Czech Republic,9597,A2,blue,1,en face,43,1,trousers,0
5,16,10,Czech Republic,9597,A3,blue,1,en face,72,1,trousers,1
5,16,11,Czech Republic,9597,A5,blue,2,en face,43,1,trousers,0
5,16,12,Czech Republic,9597,A6,blue,2,en face,43,1,trousers,0
5,16,13,Czech Republic,9597,A7,blue,3,en face,43,1,trousers,0
5,16,1,Czech Republic,9598,B19,violet,1,en face,38,2,skirts,0
5,16,2,Czech Republic,9598,B26,violet,3,en face,57,2,skirts,1
5,16,3,Czech Republic,9598,A1,navy blue,1,en face,28,1,trousers,0
5,16,4,Czech Republic,9598,A2,blue,1,en face,43,1,trousers,0
5,16,5,Czech Republic,9598,A2,blue,1,en face,43,1,trousers,0
5,16,6,Czech Republic,9598,A4,blue,2,profile,38,1,trousers,0
5,16,7,Czech Republic,9598,A4,blue,2,profile,38,1,trousers,0
5,16,8,Czech Republic,9598,A11,blue,4,en face,62,1,trousers,1
5,16,9,Czech Republic,9598,A19,red,1,profile,33,2,trousers,0
5,16,10,Czech Republic,9598,A19,red,1,profile,33,2,trousers,0
5,16,11,Czech Republic,9598,A21,beige,1,en face,62,2,trousers,1
5,16,12,Czech Republic,9598,A21,beige,1,en face,62,2,trousers,1
5,16,13,Czech Republic,9598,A26,black,3,en face,38,2,trousers,0
5,16,14,Czech Republic,9598,A26,black,3,en face,38,2,trousers,0
5,16,15,Czech Republic,9598,A31,gray,5,profile,62,2,trousers,1
5,16,16,Czech Republic,9598,A31,gray,5,profile,62,2,trousers,1
5,16,17,Czech Republic,9598,C1,brown,1,profile,28,1,blouses,0
5,16,18,Czech Republic,9598,C1,brown,1,profile,28,1,blouses,0
5,16,19,Czech Republic,9598,C12,white,4,en face,43,1,blouses,1
5,16,20,Czech Republic,9598,C17,white,6,en face,48,1,blouses,1
5,16,21,Czech Republic,9598,C17,white,6,en face,48,1,blouses,1
5,16,22,Czech Republic,9598,C19,red,1,en face,48,2,blouses,1
5,16,23,Czech Republic,9598,C19,red,1,en face,48,2,blouses,1
5,16,24,Czech Republic,9598,C23,blue,2,en face,43,2,blouses,1
5,16,25,Czech Republic,9598,C33,white,5,en face,48,2,blouses,1
5,16,26,Czech Republic,9598,C35,of many colors,6,en face,50,2,blouses,1
5,16,27,Czech Republic,9598,C35,of many colors,6,en face,50,2,blouses,1
5,16,28,Czech Republic,9598,C34,green,6,en face,48,2,blouses,1
5,16,29,Czech Republic,9598,C34,green,6,en face,48,2,blouses,1
5,16,30,Czech Republic,9598,C38,violet,1,en face,38,3,blouses,0
5,16,31,Czech Republic,9598,C38,violet,1,en face,38,3,blouses,0
5,16,32,Czech Republic,9598,C46,black,4,en face,48,3,blouses,1
5,16,33,Czech Republic,9598,C47,violet,4,profile,18,3,blouses,0
5,16,34,Czech Republic,9598,C47,violet,4,profile,18,3,blouses,0
5,16,35,Czech Republic,9598,C51,gray,5,en face,20,3,blouses,0
5,16,36,Czech Republic,9598,B4,olive,2,en face,52,1,skirts,1
5,16,37,Czech Republic,9598,A7,blue,3,en face,43,1,trousers,0
5,16,38,Czech Republic,9598,A7,blue,3,en face,43,1,trousers,0
5,16,39,Czech Republic,9598,A5,blue,2,en face,43,1,trousers,0
5,16,40,Czech Republic,9598,A5,blue,2,en face,43,1,trousers,0
5,16,41,Czech Republic,9598,A3,blue,1,en face,72,1,trousers,1
5,16,42,Czech Republic,9598,A3,blue,1,en face,72,1,trousers,1
5,16,43,Czech Republic,9598,A11,blue,4,en face,62,1,trousers,1
5,16,44,Czech Republic,9598,B15,of many colors,5,en face,38,1,skirts,0
5,16,45,Czech Republic,9598,B19,violet,1,en face,38,2,skirts,0
5,16,46,Czech Republic,9598,B19,violet,1,en face,38,2,skirts,0
5,16,47,Czech Republic,9598,A11,blue,4,en face,62,1,trousers,1
5,16,48,Czech Republic,9598,A11,blue,4,en face,62,1,trousers,1
5,16,49,Czech Republic,9598,A2,blue,1,en face,43,1,trousers,0
5,16,50,Czech Republic,9598,A2,blue,1,en face,43,1,trousers,0
5,16,51,Czech Republic,9598,B10,black,4,en face,67,1,skirts,1
5,16,52,Czech Republic,9598,B13,red,5,profile,62,1,skirts,1
5,16,53,Czech Republic,9598,B15,of many colors,5,en face,38,1,skirts,0
5,16,54,Czech Republic,9598,B30,of many colors,4,en face,57,2,skirts,1
5,16,55,Czech Republic,9598,C18,of many colors,6,en face,48,1,blouses,1
5,16,56,Czech Republic,9598,C18,of many colors,6,en face,48,1,blouses,1
5,16,57,Czech Republic,9598,C38,violet,1,en face,38,3,blouses,0
5,16,58,Czech Republic,9598,C38,violet,1,en face,38,3,blouses,0
5,16,59,Czech Republic,9598,B19,violet,1,en face,38,2,skirts,0
5,16,60,Czech Republic,9598,B19,violet,1,en face,38,2,skirts,0
5,16,61,Czech Republic,9598,A2,blue,1,en face,43,1,trousers,0
5,16,62,Czech Republic,9598,B15,of many colors,5,en face,38,1,skirts,0
5,16,63,Czech Republic,9598,B17,gray,6,profile,38,1,skirts,0
5,16,64,Czech Republic,9598,B19,violet,1,en face,38,2,skirts,0
5,16,1,Poland,9599,A16,beige,6,en face,33,1,trousers,0
5,16,1,net (*.net),9600,A9,blue,3,en face,82,1,trousers,1
5,16,1,net (*.net),9601,C4,brown,2,en face,48,1,blouses,1
5,16,1,net (*.net),9602,B5,white,2,profile,52,1,skirts,1
5,16,1,net (*.net),9603,B1,brown,1,en face,57,1,skirts,1
5,16,1,net (*.net),9604,A10,blue,4,en face,38,1,trousers,0
5,16,1,net (*.net),9605,B3,red,1,en face,52,1,skirts,1
5,16,1,net (*.net),9606,P17,black,6,profile,38,1,sale,1
5,16,2,net (*.net),9606,P6,black,2,en face,43,1,sale,1
5,16,1,Poland,9607,C1,brown,1,profile,28,1,blouses,0
5,16,2,Poland,9607,C34,green,6,en face,48,2,blouses,1
5,16,1,Poland,9608,A13,beige,5,en face,28,1,trousers,0
5,16,2,Poland,9608,A16,beige,6,en face,33,1,trousers,0
5,16,3,Poland,9608,A25,beige,3,en face,38,2,trousers,0
5,16,4,Poland,9608,A30,gray,4,en face,38,2,trousers,0
5,16,5,Poland,9608,A33,beige,5,en face,38,2,trousers,0
5,16,6,Poland,9608,A39,brown,1,en face,38,3,trousers,0
5,16,7,Poland,9608,A15,white,5,profile,33,1,trousers,0
5,16,8,Poland,9608,C9,gray,3,en face,48,1,blouses,1
5,16,9,Poland,9608,C21,white,1,en face,57,2,blouses,1
5,16,10,Poland,9608,C29,gray,4,profile,52,2,blouses,1
5,16,11,Poland,9608,C29,gray,4,profile,52,2,blouses,1
5,16,12,Poland,9608,C51,gray,5,en face,20,3,blouses,0
5,16,13,Poland,9608,C50,of many colors,5,profile,20,3,blouses,0
5,16,14,Poland,9608,C9,gray,3,en face,48,1,blouses,1
5,16,15,Poland,9608,A13,beige,5,en face,28,1,trousers,0
5,16,1,Poland,9609,B4,olive,2,en face,52,1,skirts,1
5,16,2,Poland,9609,B31,of many colors,5,en face,57,2,skirts,1
5,16,3,Poland,9609,B32,gray,5,en face,38,2,skirts,0
5,16,4,Poland,9609,A13,beige,5,en face,28,1,trousers,0
5,16,5,Poland,9609,A4,blue,2,profile,38,1,trousers,0
5,16,6,Poland,9609,A4,blue,2,profile,38,1,trousers,0
5,16,7,Poland,9609,A15,white,5,profile,33,1,trousers,0
5,16,8,Poland,9609,A7,blue,3,en face,43,1,trousers,0
5,16,9,Poland,9609,A29,black,4,en face,60,2,trousers,1
5,16,10,Poland,9609,A31,gray,5,profile,62,2,trousers,1
5,16,11,Poland,9609,A35,white,6,profile,33,2,trousers,0
5,16,12,Poland,9609,A41,brown,2,en face,43,3,trousers,0
5,16,13,Poland,9609,A42,gray,2,en face,28,3,trousers,0
5,16,1,Poland,9610,B4,olive,2,en face,52,1,skirts,1
5,16,2,Poland,9610,P16,green,6,en face,33,1,sale,0
5,16,1,Poland,9611,A15,white,5,profile,33,1,trousers,0
5,16,2,Poland,9611,B15,of many colors,5,en face,38,1,skirts,0
5,16,3,Poland,9611,B4,olive,2,en face,52,1,skirts,1
5,16,1,Poland,9612,A10,blue,4,en face,38,1,trousers,0
5,16,2,Poland,9612,A5,blue,2,en face,43,1,trousers,0
5,16,3,Poland,9612,A8,blue,3,en face,62,1,trousers,1
5,16,4,Poland,9612,A28,beige,4,profile,43,2,trousers,0
5,16,5,Poland,9612,A38,gray,1,en face,62,3,trousers,1
5,16,6,Poland,9612,B4,olive,2,en face,52,1,skirts,1
5,16,7,Poland,9612,B9,beige,3,en face,48,1,skirts,0
5,16,8,Poland,9612,B11,black,4,en face,43,1,skirts,0
5,16,9,Poland,9612,B23,green,2,en face,38,2,skirts,0
5,16,10,Poland,9612,B30,of many colors,4,en face,57,2,skirts,1
5,16,11,Poland,9612,B28,of many colors,4,en face,38,2,skirts,0
5,16,12,Poland,9612,B26,violet,3,en face,57,2,skirts,1
5,16,13,Poland,9612,B27,black,3,en face,57,2,skirts,1
5,16,14,Poland,9612,C53,white,6,en face,38,3,blouses,0
5,16,15,Poland,9612,C49,brown,5,profile,26,3,blouses,0
5,16,16,Poland,9612,C46,black,4,en face,48,3,blouses,1
5,16,17,Poland,9612,C41,violet,2,en face,28,3,blouses,0
5,16,18,Poland,9612,C42,green,2,en face,28,3,blouses,0
5,16,19,Poland,9612,C37,black,1,en face,43,3,blouses,1
5,16,20,Poland,9612,P12,brown,4,en face,33,1,sale,0
5,16,21,Poland,9612,P8,black,3,en face,28,1,sale,0
5,16,22,Poland,9612,P3,black,1,en face,48,1,sale,1
5,16,1,net (*.net),9613,A40,brown,2,profile,38,3,trousers,0
5,16,1,Czech Republic,9614,A4,blue,2,profile,38,1,trousers,0
5,16,2,Czech Republic,9614,B1,brown,1,en face,57,1,skirts,1
5,16,3,Czech Republic,9614,B10,black,4,en face,67,1,skirts,1
5,16,4,Czech Republic,9614,B11,black,4,en face,43,1,skirts,0
5,16,5,Czech Republic,9614,B13,red,5,profile,62,1,skirts,1
5,16,6,Czech Republic,9614,B17,gray,6,profile,38,1,skirts,0
5,16,7,Czech Republic,9614,B16,red,6,en face,52,1,skirts,1
5,16,8,Czech Republic,9614,C2,red,1,en face,43,1,blouses,1
5,16,9,Czech Republic,9614,C3,gray,1,profile,23,1,blouses,0
5,16,10,Czech Republic,9614,C6,gray,2,en face,33,1,blouses,0
5,16,11,Czech Republic,9614,C8,black,3,profile,48,1,blouses,1
5,16,12,Czech Republic,9614,C7,violet,3,en face,48,1,blouses,1
5,16,13,Czech Republic,9614,C3,gray,1,profile,23,1,blouses,0
5,16,14,Czech Republic,9614,C13,of many colors,5,en face,48,1,blouses,1
5,16,15,Czech Republic,9614,C17,white,6,en face,48,1,blouses,1
5,16,16,Czech Republic,9614,C17,white,6,en face,48,1,blouses,1
5,16,17,Czech Republic,9614,C22,pink,2,profile,43,2,blouses,1
5,16,18,Czech Republic,9614,C23,blue,2,en face,43,2,blouses,1
5,16,19,Czech Republic,9614,C24,red,2,en face,33,2,blouses,0
